url,favs_lognorm
https://habrahabr.ru/post/314080/,0.424561195963685
https://habrahabr.ru/company/plesk/blog/313732/,-1.077317998056416
https://habrahabr.ru/company/etagi/blog/314000/,0.6628162404988014
https://habrahabr.ru/company/knopka/blog/314030/,0.5170742787729073
https://geektimes.ru/company/audiomania/blog/282058/,1.1472647726412013
https://habrahabr.ru/company/pechkin/blog/314066/,0.2678507605729153
https://habrahabr.ru/company/first/blog/314106/,0.539896614792152
https://habrahabr.ru/company/vasexperts/blog/313558/,0.2416523518643913
https://habrahabr.ru/post/314108/,1.661367789512254
https://habrahabr.ru/company/cbs/blog/313830/,0.24664954820636895
https://habrahabr.ru/company/jugru/blog/313908/,0.22475215006371657
https://habrahabr.ru/post/314110/,0.36069301863141773
https://habrahabr.ru/company/pt/blog/314112/,0.017170078305844626
https://habrahabr.ru/company/solarsecurity/blog/312056/,0.07165768972455379
https://habrahabr.ru/post/314114/,0.7948761936666446
https://habrahabr.ru/post/314118/,1.3173449329076912
https://habrahabr.ru/post/314122/,0.5177308066266786
https://geektimes.ru/company/dadget/blog/281786/,0.13134029097293431
https://habrahabr.ru/company/kickidler/blog/314042/,-0.4446078871610403
https://habrahabr.ru/company/it-grad/blog/312042/,-0.10993995011461688
https://habrahabr.ru/company/1cloud/blog/314022/,-0.24753784825328404
https://habrahabr.ru/post/314126/,-0.6549428292232372
https://habrahabr.ru/post/313966/,0.443664523794559
https://habrahabr.ru/company/piter/blog/314120/,0.4589269825597557
https://geektimes.ru/post/282094/,0.14603712437945002
https://habrahabr.ru/company/regionsoft/blog/314130/,-0.33929572049457996
https://habrahabr.ru/company/ru_mts/blog/314134/,0.3684816009503985
https://habrahabr.ru/post/314028/,0.6553255815186835
https://habrahabr.ru/post/314136/,-0.1526098090999917
https://habrahabr.ru/post/313904/,0.2905524242050703
https://habrahabr.ru/post/314140/,0.5856527824884155
https://habrahabr.ru/company/acronis/blog/309688/,0.0008173585537486414
https://geektimes.ru/post/282096/,-0.40893286965917364
https://habrahabr.ru/post/314142/,0.059101856156980964
https://habrahabr.ru/company/ivideon/blog/314138/,0.19295636843820407
https://geektimes.ru/post/282104/,0.3330418808963496
https://geektimes.ru/post/282102/,-0.2964588697309157
https://geektimes.ru/post/282016/,-0.06608211866043395
https://geektimes.ru/company/piter/blog/282106/,0.3261863756423776
https://habrahabr.ru/post/314150/,0.28102580021969953
https://habrahabr.ru/company/mailru/blog/313880/,1.2692140963307315
https://geektimes.ru/company/comfortway/blog/282108/,-0.09524549333621771
https://habrahabr.ru/company/erlyvideo/blog/314146/,-0.18223578635992124
https://geektimes.ru/company/atlasbiomed/blog/282110/,0.30440340562958973
https://habrahabr.ru/company/npl/blog/314160/,0.08519294834711816
https://habrahabr.ru/company/edison/blog/314094/,-0.22440891438457625
https://geektimes.ru/post/282112/,-0.5159370415796289
https://habrahabr.ru/company/ruvds/blog/314166/,0.4326383562348482
https://geektimes.ru/company/gearbest/blog/282114/,0.05910561818437276
https://habrahabr.ru/post/314172/,0.8716565511058697
https://geektimes.ru/post/282116/,0.473778693400059
https://geektimes.ru/company/intel/blog/282026/,0.1942561747327735
https://habrahabr.ru/post/313776/,1.773617686105031
https://habrahabr.ru/post/314174/,0.23879182467426735
https://geektimes.ru/post/282118/,1.1054226011070016
https://geektimes.ru/post/282122/,0.582810064661533
https://habrahabr.ru/company/FastVPS/blog/314178/,-0.4801166165161446
https://habrahabr.ru/post/314180/,0.5569386615513943
https://geektimes.ru/post/282446/,0.43479586860734426
https://habrahabr.ru/post/314184/,1.0117474152085464
https://habrahabr.ru/post/313954/,-0.6466007085045808
https://habrahabr.ru/post/314186/,0.7888534306780453
https://geektimes.ru/post/282124/,-0.4288924934441167
https://habrahabr.ru/post/314190/,-1.1589824783335858
https://geektimes.ru/company/madrobots/blog/282126/,0.5830389261859718
https://habrahabr.ru/post/314188/,-0.03705556219797088
https://geektimes.ru/post/282128/,0.5222048910185295
https://habrahabr.ru/post/314194/,0.47378916422711015
https://geektimes.ru/post/282132/,-1.00337329970821
https://habrahabr.ru/post/314208/,0.31180760642834665
https://habrahabr.ru/post/312352/,0.015155593849396382
https://habrahabr.ru/post/314202/,0.12694202075707675
https://habrahabr.ru/post/314210/,1.1681143024922935
https://geektimes.ru/post/282130/,0.5225012445955471
https://habrahabr.ru/company/centosadmin/blog/314212/,0.032261714021224325
https://habrahabr.ru/post/314116/,0.1310213295228573
https://geektimes.ru/post/282120/,0.3959073465360726
https://habrahabr.ru/post/313392/,0.9518654407443254
https://habrahabr.ru/company/pt/blog/314216/,-0.11076659762603094
https://habrahabr.ru/company/skbkontur/blog/314144/,0.5122202199971598
https://habrahabr.ru/company/nixsolutions/blog/314196/,-0.33934130430387205
https://geektimes.ru/post/282056/,-0.25447743634301306
https://habrahabr.ru/company/yandex/blog/314222/,0.6862731351804513
https://habrahabr.ru/company/pvs-studio/blog/314226/,0.045468033521031626
https://habrahabr.ru/post/314232/,0.7684871354990858
https://habrahabr.ru/company/e-Legion/blog/314170/,0.4028228697293366
https://habrahabr.ru/company/testutor/blog/314234/,0.42188918328140135
